ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
FR0010524777,LYX0CB,"LYX.MSCI NE ESG FIL.DR D",ETFs,"ETFs Branchen"
FR0010527275,LYX0CA,"LYX.WLD WAT.(DR)UC.ETF D",ETFs,"ETFs Basic Resources"
FR0010591362,LYX0C5,"LYX.CAC 40 DA.(-1X)INV. A",ETFs,"ETFs Europa Gesamt"
FR0010592014,LYX0C6,LYX.CAC40DLY(2X)LEV.U.ETF,ETFs,"ETFs Europa Gesamt"
FR0010655704,A0REJP,"AMUNDI ETF MSCI FRANCE",ETFs,"ETFs Europa Gesamt"
FR0010655712,A0REJQ,"AMUNDI ETF DAX U.ETF DR",ETFs,"ETFs Deutschland"
FR0010655746,A0REJT,"AMUNDI ETF MSCI SPAIN",ETFs,"ETFs Europa Gesamt"
FR0010655761,A0REJR,"AMUNDI ETF MSCI UK",ETFs,"ETFs Europa Gesamt"
FR0010688176,A0REJZ,"AMUNDI MSCI EUROPE BANKS",ETFs,"ETFs Branchen"
FR0010688192,A0REJ2,"AMUNDI MSCI EUROPE HEALTHCARE",ETFs,"ETFs Branchen"
FR0010717090,A0RF42,"AMUNDI ETF MSCI EMU HIGH DIVIDEND",ETFs,"ETFs Europa Gesamt"
FR0010717124,A0RF5A,"AMUNDI ETF SH.CAC40 D.UC.",ETFs,"ETFs Europa Gesamt"
FR0010754127,A0RNWD,"AMUNDI ETF EO INFLATION",ETFs,"ETFs Europa Bonds"
FR0010754135,A0RNV6,"AMUNDI ETF GOVT BOND EUROMTS BROAD 1-3",ETFs,"ETFs Europa Bonds"
FR0010754143,A0RNWA,"AMUNDI ETF GOVT BOND EUROMTS BROAD 10-15",ETFs,"ETFs Europa Bonds"
FR0010754168,A0RNV7,"AMUNDI ETF GOVT BOND EUROMTS BROAD 3-5",ETFs,"ETFs Europa Bonds"
FR0010754176,A0RNV8,"AMUNDI ETF GOVT BOND EUROMTS BROAD 5-7",ETFs,"ETFs Europa Bonds"
FR0010754184,A0RNV9,"AMUNDI ETF GOVT BOND EUROMTS BROAD 7-10",ETFs,"ETFs Europa Bonds"
FR0010754200,A0RNWC,"AMUNDI ETF EUROMTS CASH 3 MONTHS",ETFs,"ETFs Europa Bonds"
FR0010755611,A0X8ZS,"AMUNDI ETF LEV. USA",ETFs,"ETFs Nordamerika"
FR0010756114,A0RPV6,"AMUNDI ETF MSCI WLD X EMU",ETFs,"ETFs Welt"
FR0010757781,A0X8ZY,"AMUNDI ETF SH.EOSTXX 50 D",ETFs,"ETFs Europa Gesamt"
FR0010790980,A0X9QJ,"AMUNDI ETF STOXX EURO.50",ETFs,"ETFs Europa Gesamt"
FR0010791194,A0X9PC,"AMUNDI ETF SHT USA",ETFs,"ETFs Nordamerika"
FR0010821819,A0YF2V,"AMUNDI ETF MSCI EU X EMU",ETFs,"ETFs Europa Gesamt"
FR0010869438,LYX0FY,"LYX.SMI D.(-2X)I.UETF A",ETFs,"ETFs Europa Gesamt"
FR0010869495,LYX0FV,"LY.D.SHORTDAX X2 UETF A",ETFs,"ETFs DAX"
FR0010869578,LYX0FW,"LYXOR ETF DAILY DOUBLE SHORT BUND",ETFs,"ETFs Europa Bonds"
FR0010930644,A1C7AK,"AMUNDI ETF MSCI EUR.ENER.",ETFs,"ETFs Basic Resources"
FR0011023621,LYX0MB,"LYX.BTP DA(-2X)INV.UETF A",ETFs,"ETFs Europa Bonds"
FR0011041334,LYX0MC,"LYX.CAC MID 60(DR) D",ETFs,"ETFs Europa Gesamt"
FR0011119171,LYX0MS,"LYX.RUSS.1000 GR.UETF A",ETFs,"ETFs Nordamerika"
FR0011363423,LYX0S5,"LYX.MSCI USA ESG (DR)UE C",ETFs,"ETFs Nordamerika"
FR0011440478,LYX0TE,"LYX.PEA MSCI E.M. UETF CE",ETFs,"ETFs Emerging Markets"
FR0011475078,LYX0NY,"Lyxor Japan (TOPIX) Dly hedgd",ETFs,"ETFs Asien"
FR0011550177,A1W4DQ,"BNPPEFR-S+P 500 UETF DLC",ETFs,"ETFs Nordamerika"
FR0011550185,A1W4DP,"BNP PARIBAS EASY S&P 500 UCITS ETF",ETFs,"ETFs Nordamerika"
FR0011550193,A1W37K,"BNPPEFR-ST.EUR.600 UE C",ETFs,"ETFs Europa Gesamt"
FR0011550672,A1W6FD,"BNPPEFR-ST.EUR.600 H",ETFs,"ETFs Europa Gesamt"
FR0011550680,A1W6FE,"BNPPEFR-S+P 500 UE DLCD",ETFs,"ETFs Nordamerika"
FR0011607084,LYX0RP,"LYX.10YUS T.D.(-2X)I.UE A",ETFs,"ETFs Sonstige Bonds"
FR0011660927,LYX0R5,"LYXOR ETF MSCI WDH",ETFs,"ETFs Welt"
FR0011669845,LYX0TD,"LYX.MSCI WRLD UETF MHEOD",ETFs,"ETFs Welt"
FR0011720911,LYX0SL,"LYX.HW.WP MSCI CH.A(DR) A",ETFs,"ETFs Asien"
FR0011758085,LYX0RV,"L.FTSE IT.PMI PIR 20 UE A",ETFs,"ETFs Europa Gesamt"
FR0011857234,LYX0R1,"LYXOR MDAX",ETFs,"ETFs Deutschland"
FR0011869270,LYX0UN,"LY.PEA D.J.IN.AV.UETF CEO",ETFs,"ETFs Nordamerika"
FR0011869304,LYX0S0,"L.FTSE E./N.D.E.U.ETF CEO",ETFs,"ETFs Europa Gesamt"
FR0011869312,LYX0TF,"L.P.MSCI AC APXJ.UETF CEO",ETFs,"ETFs Asien"
FR0011869320,LYX0UE,"LYX.PEA MSCI IN.U.ETF CEO",ETFs,"ETFs Asien"
FR0011869338,LYX0TJ,"LYX.PEA MSCI KO U.ETF CEO",ETFs,"ETFs Asien"
FR0011869353,LYX0SZ,"LYX.PEA MSCI WO.U.ETF CEO",ETFs,"ETFs Welt"
FR0011869387,LYX0TL,"L.PR(MSCI R.IMI S.GDR)CEO",ETFs,"ETFs Emerging Markets"
FR0011871078,LYX0S7,"LY.PEA CH.(MSCI CHI)U.ETF",ETFs,"ETFs Asien"
FR0011871110,LYX0UF,"L.PEA NASDAQ-100 UETF CEO",ETFs,"ETFs Nordamerika"
FR0011871128,LYX0UG,"LYX.PEA S+P 500 U.ETF CEO",ETFs,"ETFs Nordamerika"
FR0011871136,LYX006,"LYX.PEA S+P 500 ETF CEOC",ETFs,"ETFs Nordamerika"
FR0011882364,LYX0UL,"LYX.PEA WOR.WAT.U.ETF CEO",ETFs,"ETFs Basic Resources"
FR0012399731,LYX0VB,LYX.EU.ST.50(DR)U.E.DHSFA,ETFs,"ETFs Europa Gesamt"
FR0012399772,LYX0T9,LYX.EU.ST.50(DR)U.E.DHLSA,ETFs,"ETFs Europa Gesamt"
FR0012399806,LYX0R9,LYX.EU.ST.50(DR)U.E.DHDLA,ETFs,"ETFs Europa Gesamt"
FR0012739431,A14UTE,"BNPPEFR-EU.S.50 UETF CEO",ETFs,"ETFs Europa Gesamt"
FR0012740983,A14UTF,"BNPPEFR-EU.S.50 UETF EOCD",ETFs,"ETFs Europa Gesamt"
FR0013041530,A14Z68,"BNPPEFR-S+P 500 UETF EOH",ETFs,"ETFs Nordamerika"
FR0013209921,LYX0V3,"LYXOR ETF MSCI EX EMU CDL",ETFs,"ETFs Welt"
FR0013284304,A2H6MP,"AMUNDI ETF IST. EUR.M.-F.",ETFs,"ETFs Europa Gesamt"
FR0013346681,LYX0EZ,"LYX.PEA OB.ET.EO ETF AEOC",ETFs,"ETFs Europa Bonds"
FR0013380607,LYX0ZC,"LYXOR CAC 40(DR)UE EOA",ETFs,"ETFs Europa Gesamt"
FR0013411980,A2PKZL,"AM.ETF-JPN TOP. EOA",ETFs,"ETFs Asien"
FR0013411998,A2PKZN,"AM.ETF-JPN TOP. D.HGD.EOA",ETFs,"ETFs Asien"
FR0013412004,A2PKZJ,"AM.-MSC.EM LAT. EOA",ETFs,"ETFs Emerging Markets"
FR0013412012,A2PKZK,"AM.-MSC.EM AS. EOA",ETFs,"ETFs Asien"
FR0013412020,A2PKZP,"AM.ETF-MS.E.M. EOA",ETFs,"ETFs Emerging Markets"
FR0013412038,A2PKZH,"AM.ETF-MSCI EU. EOA",ETFs,"ETFs Europa Gesamt"
FR0013412269,A2PKYV,"AM.ETF-NASD.100 EOA",ETFs,"ETFs Nordamerika"
FR0013412285,A2PK2E,"AM.ETF-S+P 500 EOA",ETFs,"ETFs Nordamerika"
FR0013412293,A2PKZM,"AM.ETF-S+P 500 D.HGD.EOA",ETFs,"ETFs Nordamerika"
FR0013416716,A2UJK0,"AMUNDIPHME ETC Z 2118",ETFs,"ETFs Rohstoffe ETCs"
FR0013506649,A2P75B,"AETF-GBEBIG DEOD",ETFs,"ETFs Europa Bonds"
FR0014002CG3,LYX02W,"LYX.MSCI NE ESG FIL.DREOA",ETFs,"ETFs Branchen"
FR0014002CH1,LYX00V,"L.M.W.ESG F.DR UC.ETF EOA",ETFs,"ETFs Basic Resources"
FR0014002IH8,A3C2C3,"MELBTCEQUNETF EOA",ETFs,"ETFs Basic Resources"
FR0014003FW1,A3CWYD,"A.MW CPAP U.E. EOD",ETFs,"ETFs Branchen"
FR0014003IY1,LYX9ZB,"L.MSCI WORLD EOA",ETFs,"ETFs Welt"
FR0014003N93,LYX9ZA,"L.MSCI WORLD EOA",ETFs,"ETFs Welt"
GB00B00FHZ82,A0CANA,"GOLD BULL.SECS 04/UND. ZO",ETFs,"ETFs DAX"
GB00B15KXN58,A0KRKP,"WITR COM.SEC.Z06/UN.ALUM",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXP72,A0KRKQ,"WITR COM.SEC.Z06/UN.COFF",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXQ89,A0KRKR,"WITR COM.SEC.Z06/UN.COPA",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXS04,A0KRKS,"WITR COM.SEC.Z06/UN.CORN",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXT11,A0KRKT,"WITR COM.SEC.Z06/UND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXV33,A0KRKU,"WITR COM.SEC.Z06/UN.WTI",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXW40,A0KRKV,"WITR COM.SEC.Z06/UN.UGAS",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXX56,A0KRKW,"WITR COM.SEC.Z06/UN.BULL",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXY63,A0KRKX,"WITR COM.SEC.Z06/UN.HEAT",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KXZ70,A0KRKY,"WITR COM.SEC.Z06/UN.HOGS",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY096,A0KRKZ,"WITR COM.SEC.Z06/UN.CATL",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY104,A0KRK0,"WITR COM.SEC.Z06/UN.NGAS",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY211,A0KRK1,"WITR COM.SEC.Z06/UN.NICK",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY328,A0KRK2,"WITR COM.SEC.Z06/UN.SLVR",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY435,A0KRK3,"WITR COM.SEC.Z06/UN.SOYO",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY542,A0KRK4,"WITR COM.SEC.Z06/UN.SOYB",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY658,A0KRK5,"WITR COM.SEC.Z06/UN.SUGA",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY765,A0KRK6,"WITR COM.SEC.Z06/UN.WEAT",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY872,A0KRK7,"WITR COM.SEC.Z06/UN.ZINC",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KY989,A0KRK9,"WITR COM.SEC.Z06/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYB02,A0KRLA,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYC19,A0KRLF,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYF40,A0KRLG,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYG56,A0KRLD,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYH63,A0KRK8,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYJ87,A0KRLH,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYK92,A0KRLE,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYL00,A0KRLC,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B5840F36,A1EN2J,"XTR P GOLD U 60",ETFs,"ETFs DAX"
GB00BJYDH287,A3GKGK,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BJYDH394,A3GQ45,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BLBDZV05,A3GWV4,"GLOBAL X OPEN END",ETFs,"sonstige ETFs"
GB00BLD4ZL17,A3GPMN,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BLD4ZM24,A3GQ2N,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BLD4ZN31,A3GRUE,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BLD4ZP54,A3GRUD,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BMTP1519,A3GUPB,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BMTP1626,A3GUPA,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BMTP1733,A3GUN9,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BMWB4803,A3GVCZ,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BMWB4910,A3GYRF,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BNGJ9G01,A3GX35,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BNGJ9H18,A3GX36,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BNGJ9J32,A3GX34,"WITR ISS X ETP O.E.",ETFs,"sonstige ETFs"
GB00BNRRB013,A3GVCY,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BNRRF105,A3GY74,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BNRRF659,A3GVCX,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BNRRF980,A3GY73,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BNRRFW10,A3GVC0,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BNRRFY34,A3GXNS,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
GB00BNRRG624,A3GYRG,"COINSHARES DIG.SEC.OEND",ETFs,"sonstige ETFs"
IE00004PGEY9,A3DEH3,"JPMEURES.E.I.E. EOA",ETFs,"ETFs Europa Gesamt"
IE00005YSIA4,A3CR8E,"JPM-JPNREIEQESG DLD",ETFs,"ETFs Asien"
IE0000BH4WF5,A3DLEH,"ISHS COR B ()EOA",ETFs,"ETFs Europa Bonds"
IE0000FCGYF9,A3DEGV,"IM-SPCNA500SETF DLA",ETFs,"ETFs Asien"
IE0000H445G8,A3CR8S,"VANECK-N.CH.SG 1DLA",ETFs,"ETFs Asien"
IE0000J0F3C5,A3C4QK,"JPM DL CBREIU HGDEOA",ETFs,"ETFs Sonstige Bonds"
IE0000MMQ5M5,DBX0RX,"XTR.MSCIUSES 2C HED.EOA",ETFs,"ETFs Nordamerika"
IE0000UW95D6,A3C4Y4,"JPM-GLRESEIEETF HGDEOA",ETFs,"ETFs Welt"
IE0000ZVYDH0,A3DH0C,"AMUNDI MSCI ACWI SRI PAB",ETFs,"ETFs Welt"
IE00013A2XD6,A3DKFM,"ISHS-MS.ACW.SRI DLD",ETFs,"ETFs Welt"
IE0001J5A2T9,A3DVNE,"VANECK CIRC.ECON. ADLA",ETFs,"ETFs Branchen"
IE0001JH5CB4,DBX0SQ,"XTR.EU NZPPAE1C 1CEOA",ETFs,"ETFs Branchen"
IE0001VXZTV7,A3DJRD,"VA.F-VA.ESG E.A DLD",ETFs,"ETFs Emerging Markets"
IE00021E4FE3,A3DE9Q,"IM2EOCBESGMFETF EOA",ETFs,"ETFs Europa Bonds"
IE00023EZQ82,A3C5LR,"ISIV-D.E.E. DLA",ETFs,"ETFs Welt"
IE00026BEVM6,A3DSTF,"AM-SP GL.IN.ESG EOD",ETFs,"ETFs Branchen"
IE00028H9QJ8,DBX0KF,"XTR.DL CO.GR.BD 1CHEOA",ETFs,"ETFs Sonstige Bonds"
IE0002EI5AG0,DBX0P9,"XT.-S+P500EW 2CHEOA",ETFs,"ETFs Nordamerika"
IE0002MXIF34,A3DNZF,"FIDCLEANENERETF DLA",ETFs,"ETFs Branchen"
IE0002PA3YE5,A3CQ9Y,"ISIV-M.U.M.F.E. DLA",ETFs,"ETFs Nordamerika"
IE0002PG6CA6,A3CRL9,"VEV-R.E.ST.MTLS ADLA",ETFs,"ETFs Basic Resources"
IE0002RPS3K2,A3E40P,"GLXETFS-HYDROG DLA",ETFs,"ETFs Basic Resources"
IE0002UTLE51,A3DRJX,"HSBCETFSWEBSEQ DLA",ETFs,"ETFs Welt"
IE0002ZM3JI1,DBX0SR,"XTR.USANZPPAE1C 1CDLA",ETFs,"ETFs Branchen"
IE0003IT72N9,A3DHNQ,"AXA-ACT BIO.EQ. TBCEOA",ETFs,"ETFs Branchen"
IE0003W9O921,DBX0N6,"XTR.DL CO.GR.BD 2CDLA",ETFs,"ETFs Sonstige Bonds"
IE0003Z9E2Y3,A3C7FZ,"GLXETFS-CP.MIN. DLA",ETFs,"ETFs Basic Resources"
IE0004KLW911,DBX0R0,"XT.-DLEMMABQ 1CDLA",ETFs,"ETFs Sonstige Bonds"
IE0004LIBFM2,A3C5RY,"GLXETFS2-CNBTC. DLA",ETFs,"ETFs Asien"
IE0004MFRED4,DBX0S3,"XT-SP500EWESG 1CDLA",ETFs,"ETFs Nordamerika"
IE0004U3TX15,A3DLEK,"LG-ME.ESG EXC. ETFDLA",ETFs,"ETFs Branchen"
IE0005042456,552752,"IS CO.FTSE 100 U.ETF LSD",ETFs,"ETFs Europa Gesamt"
IE00052T92P8,A3DSTM,"AM-SP GL.UT.ESG EOD",ETFs,"ETFs Branchen"
IE00053WDH64,A3DP7T,"IM 2-HYDRO.ECO. DLA",ETFs,"ETFs Basic Resources"
IE0005B8WVT6,A3DP9K,"VANECK S.F.FOOD ETF",ETFs,"ETFs Branchen"
IE0005E47AH7,DBX0S9,"XTRIE MGSD9III 1CDLA",ETFs,"ETFs Branchen"
IE0005NYD352,A3DSS7,"AM-SPGLCOSTESG EOD",ETFs,"ETFs Branchen"
IE0005QL4147,A3C3CQ,"ISHSIV-DLUSBESG DLA",ETFs,"ETFs Sonstige Bonds"
IE0005TF96I9,A3DT2R,"VEE-BIONIC ENG. 1DLA",ETFs,"ETFs Branchen"
IE0005YK6564,A3DJZY,HANETF-SPROT.URAN.MNG.DLA,ETFs,"ETFs Basic Resources"
IE00061J0RC6,A3DSS5,"AM-SPGLCODIESG EOD",ETFs,"ETFs Branchen"
IE0006FFX5U1,DBX0R4,"XTRIE-M.INNO. 1CDLA",ETFs,"ETFs Branchen"
IE0006FM6MI8,A3DSTC,"AM-SPGLHECAESG EOA",ETFs,"ETFs Branchen"
IE0006GNB732,DBX0SG,"XTR.ESGEOHYCOBD 1CEOA",ETFs,"ETFs Europa Bonds"
IE0006LBEDV2,A3DE9S,"IM2EOCBESGMFETF EOD",ETFs,"ETFs Europa Bonds"
IE0006OIQXE9,A3DU9R,"FILII-S-GLHYBPA DLD",ETFs,"ETFs Sonstige Bonds"
IE0006QCIHM0,A3DW2T,"FID2-S.GL.C.BD PA MF HEOA",ETFs,"ETFs Sonstige Bonds"
IE0006QX3Y11,A3DP6J,"OS.BB CA PAB NR EOA",ETFs,"ETFs Nordamerika"
IE0006YM7D84,DBX0SF,"XTR.ESGDLHYCOBD 1CDLA",ETFs,"ETFs Sonstige Bonds"
IE00074JLU02,DBX0SS,"XTRJPNETZPPAE1C 1CDLA",ETFs,"ETFs Branchen"
IE00077FRP95,A3DEKS,"GLXETFS-SUPDIV DLD",ETFs,"sonstige ETFs"
IE000783LRG9,A3DEJU,"JPMEURES.E.I.E. JPETFDIEE",ETFs,"ETFs Europa Gesamt"
IE0007P4PBU1,A3DN5H,"HSBC ETF- CHINA DLA",ETFs,"ETFs Asien"
IE0007ULOZS8,DBX0S1,"XTR.SP500 ESG 1CDLA",ETFs,"ETFs Nordamerika"
IE00080CTQA4,A3C7KX,"OSS-ESG.BA.E.S 1DEOD",ETFs,"ETFs Europa Gesamt"
IE00082BU3V4,A3C567,"ROUNDH.METAV.E. AEOA",ETFs,"ETFs Branchen"
IE0008470928,935926,"ISHS II-STXX EUR.50 EODIS",ETFs,"ETFs Europa Gesamt"
IE0008471009,935927,"ISHSII-CORE E.STOXX50 EOD",ETFs,"ETFs EuroStoxx"
IE0008RX29L5,A3DP7S,"IM 2-WIND EN. DLA",ETFs,"ETFs Branchen"
IE0008T6IUX0,A3DJRB,"VA.F-ESG.D.A-P DLD",ETFs,"ETFs Asien"
IE0008YN55P8,A3DSVS,"INVESCO MKTS II EOD",ETFs,"ETFs Welt"
IE0008ZGI5C1,A3C2DX,"FLEXSH.LI.PR.E. DLA",ETFs,"ETFs DAX"
IE000940RNE6,A3DJ99,"WISDTREBLOCKETF DLA",ETFs,"ETFs Basic Resources"
IE00094FRAA6,A3C5S0,"GLXETFS2-CNEVBT DLA",ETFs,"ETFs Asien"
IE00098ZGGO6,A3C3CR,"ISHIIDLCB03E DLA",ETFs,"ETFs Sonstige Bonds"
IE0009JOT9U1,A3GX4G,"ISHARES PHYS.MET.O.END ZT",ETFs,"ETFs DAX"
IE0009MG7KH8,A3DNZU,"FIDEVFUTTRAETF DLA",ETFs,"ETFs Branchen"
IE0009SJ3GE3,A3DSS9,"AM-SP GLENCARE. EOD",ETFs,"ETFs Branchen"
IE000AK4O3W6,A3DLEG,"ISII-EOCB03E ()EOA",ETFs,"ETFs Europa Bonds"
IE000ANYHV73,A3DSS3,"AM-SPGLCOSEESG EOD",ETFs,"ETFs Branchen"
IE000APK27S2,A3CWP2,"ISHS3-G.AB.ESG HDGEOA",ETFs,"ETFs Sonstige Bonds"
IE000B8M14I0,A3DCK4,"JPM-BETAB.C.A.B JPETF HEO",ETFs,"ETFs Sonstige Bonds"
IE000B9PQW54,A3DSGJ,1DLA,ETFs,"ETFs Branchen"
IE000BKMMHF9,A3DE9V,"UBS-MSCIPAEXJAI A-DLA",ETFs,"ETFs Asien"
IE000BPQIAA3,A3DNZJ,"FIDDIGHEALTHETF DLA",ETFs,"ETFs Branchen"
IE000BWKUES1,A3CYXG,"GLXETFS-CLWAT DLA",ETFs,"ETFs Basic Resources"
IE000C692SN6,A3DUNV,"HSBCE-MSCIWSCE DLA",ETFs,"ETFs Welt"
IE000CFH1JX2,A3EZ9W,"ISHS WATER DLA",ETFs,"ETFs Basic Resources"
IE000CM02H85,A3C9A1,"FT E.FTSE TWN UNHGDDLA",ETFs,"ETFs Asien"
IE000CN8T855,A3C4Y6,"JPMUSRESENIE HGDEOA",ETFs,"ETFs Nordamerika"
IE000CNSFAR2,A3DH0A,"AMUNDI MSCI WLD U.ETF",ETFs,"ETFs Welt"
IE000COQKPO9,A3CZGT,"IM2-I.NSQ100ESG DLA",ETFs,"ETFs Nordamerika"
IE000CR424L6,A3CUTP,"ISHSII-MSCI EUR.SRI EOHD",ETFs,"ETFs Europa Gesamt"
IE000CR7DJI8,A3DMKV,"ISHS-SP500 ESG HGDEOA",ETFs,"ETFs Nordamerika"
IE000DOZYQJ7,A3C5NK,"T.HAEJHYCDBE EOD",ETFs,"ETFs Sonstige Bonds"
IE000DS9ZCL4,A3CR0R,"JPMICHAREIEE DLD",ETFs,"ETFs Asien"
IE000E66LX20,A3DHNM,"AXA-ACT CL.EQ.EOHA",ETFs,"ETFs Branchen"
IE000E7EI9P0,A3DSTG,"AM-SPGLINTEESG EOA",ETFs,"ETFs Branchen"
IE000EBFYWX3,A3E40S,"GLXETFS-AGTFD DLA",ETFs,"ETFs Branchen"
IE000EBPC0Z7,A3DJVV,"FT ICAV-FMCHNPAC ETF EOA",ETFs,"ETFs Welt"
IE000EFHIFG3,A3DSS2,"AM-SPGLCOSEESG EOA",ETFs,"ETFs Branchen"
IE000EKJRSZ3,A3DJRK,"VA.F-V.ESG US C HGDEOA",ETFs,"ETFs Sonstige Bonds"
IE000ENYES77,A3DSTB,"AM-SP GL.FI.ESG EOD",ETFs,"ETFs Branchen"
IE000F37PGZ3,A3DJRJ,"VA.F-V.ESG EU C EOD",ETFs,"ETFs Europa Bonds"
IE000F472DU7,A3CRXS,"LG E.C.CNY B.E. EOD",ETFs,"ETFs Sonstige Bonds"
IE000F6G1DE0,A3DJQH,"ISHS COR B EOA",ETFs,"ETFs Europa Bonds"
IE000FCGBU62,A3DSTJ,"AM-SP GL.MA.ESG EOA",ETFs,"ETFs Branchen"
IE000FI414K7,A3DLEF,"ISHS UK PRO HGD(EOA",ETFs,"ETFs Branchen"
IE000FN81QD2,A3CRL7,"VANECK SMART HOME UC.ETF",ETFs,"ETFs Branchen"
IE000FNVOB27,A3C8ZX,"HSBCMSCEMCPA DLA",ETFs,"ETFs Emerging Markets"
IE000FOSCLU1,A3CRWB,"IS7-MEMUPACUETF EOD",ETFs,"ETFs Europa Gesamt"
IE000FP52WM7,A3DJQP,"GL X ETF-GXDISRMA DLA",ETFs,"ETFs Basic Resources"
IE000FXHG8D6,A3DTKS,"IM2-US T.BD10+ EOD",ETFs,"ETFs Sonstige Bonds"
IE000G3A6RN7,A3DUAK,"JPM-CATRCHEQCTB JPETFACUS",ETFs,"ETFs Asien"
IE000G6GSP88,A3DN5P,"HSBC EPRA/NARE DLA",ETFs,"ETFs Branchen"
IE000GEHNQU9,A3DSTH,"AM-SPGLINTEESG EOD",ETFs,"ETFs Branchen"
IE000GOJO2A3,A3DJRA,"VA.F-ESG.D.A-P DLA",ETFs,"ETFs Asien"
IE000GWA2J58,DBX0RB,"XT.-MSCIEMMA 1DDLD",ETFs,"ETFs Emerging Markets"
IE000H1H16W5,A3CUJR,"ISHSIV-M W.VAL.F.DLA",ETFs,"ETFs Welt"
IE000HFXP0D2,A3CYEG,"JPM-GLRESEIEETF JPETFDLD",ETFs,"ETFs Welt"
IE000HH3SU50,A3CRWC,"IS2-MEURPACUETF EOD",ETFs,"ETFs Europa Gesamt"
IE000HJV1VH3,A3C84Z,"RIZEEMIECOMETF DLA",ETFs,"ETFs Branchen"
IE000HLUHPT1,A3DNYY,"LG.JP ESG EXCL. DLA",ETFs,"ETFs Asien"
IE000HMSHYJ6,A3DGLA,"HANETF-ELVECHIN DLA",ETFs,"ETFs Branchen"
IE000HPBRE54,A3C60S,"GS-P.A.C.WD EQ. DLA","Aktien International","Aktien International"
IE000HU1UG00,A3C5S1,"GLXETFS2-CNCLCP DLA",ETFs,"ETFs Asien"
IE000I8IKC59,A3CYEY,"IMII-MJECPA E. DLA",ETFs,"ETFs Asien"
IE000I8KRLL9,A3CVRA,"ISIV-M.GL.SEMI. DLA",ETFs,"ETFs Branchen"
IE000IIED424,A3DQKK,"OSS.BB USAPABNR EOA",ETFs,"ETFs Nordamerika"
